TimeStamp|Site|ArticleNumber|MCH5|BaseUoM|UnreUseQty|UnreConsQty|TransitQty|UnprSaleQty
20231002051008|1511|10164892|201010801|CAI||||
20231002051008|1511|10282980|101010101|CAI||||
20231002051008|1511|10263983|201010105|ZD||||
20231002051008|1511|10196322|102010602|HOP||||
20231002051008|1511|10243103|101030101|CAI||||
20231002051008|1511|10140191|101030303|KG||||
20231002051008|1511|10005631|102050404|G1||||
20231002051008|1511|10181120|102060905|HOP||||
20231002051008|1511|10331918|201030502|G2||||
20231002051008|1511|10281755|101030303|G1||||
20231002051008|1511|10403804|203030320|CAI||||
20231002051008|1511|10005232|102020203|HOP||||
20231002051008|1511|10266136|201051202|CAI||||
20231002051008|1511|10037807|203010301|ZBO||||
20231002051008|1511|10180015|203020199|CAI||||
20231002051008|1511|10017616|202030326|CHA||||
20231002051008|1511|10183443|101050401|HOP||||
20231002051008|1511|10228993|102060903|G1||||
20231002051008|1511|10162400|202030504|CAI||||
20231002051008|1511|10015861|102010504|G1||||
20231002051008|1511|10011937|102030101|BIN||||
20231002051008|1511|10603801|101050301|KG||||
20231002051008|1511|10326061|102050301|CAI||||
20231002051008|1511|10260196|201010305|CAI||||
20231002051008|1511|10166319|201011104|CAI||||
20231002051008|1511|10250126|203030320|CAI||||
20231002051008|1511|10331409|203010302|CAI||||
20231002051008|1511|10034767|203040401|CUO||||
20231002051008|1511|10165512|201010401|CAI||||
20231002051008|1511|10281588|101030401|KG||||
20231002051008|1511|10265855|101050601|G1||||
20231002051008|1511|10333242|203010501|CAI||||
20231002051008|1511|10007445|102061207|LO||||
20231002051008|1511|10161842|202020109|G1||||
20231002051008|1511|10192517|201011103|CAI||||
20231002051008|1511|10165765|201010403|CAI||||
20231002051008|1511|10171138|202030403|CHA||||
20231002051008|1511|10333639|203010103|HOP||||
20231002051008|1511|10606492|102061001|LO||||
20231002051008|1511|10160277|202030313|CHA||||
20231002051008|1511|10020764|202010202|HOP||||
20231002051008|1511|10183283|102040105|G1||||
20231002051008|1511|10330030|203010503|CAI||||
20231002051008|1511|10331887|201052001|CAI||||
20231002051008|1511|50006595|501020103|BIN||||
20231002051008|1511|10627018|203040306|G1||||
20231002051008|1511|10182178|101020201|KH||||
20231002051008|1511|10263433|201030504|CAI||||
20231002051008|1511|10164246|201070906|CAI||||
20231002051008|1511|10606769|102010602|HOP||||
20231002051008|1511|10140908|102061003|G1||||
20231002051008|1511|10192808|102010304|HOP||||
20231002051008|1511|10054200|101030202|G1||||
20231002051008|1511|10182338|101010201|G1||||
20231002051008|1511|10625714|203040799|QUY||||
20231002051008|1511|10165377|201031205|CAI||||
20231002051008|1511|10071503|101030303|KG||||
20231002051008|1511|10321999|102010102|HOP||||
20231002051008|1511|10243044|101030101|CAI||||
20231002051008|1511|10616907|102060706|HOP||||
20231002051008|1511|10241882|101030101|CAI||||
20231002051008|1511|10283216|101040201|KG||||
20231002051008|1511|10170753|202030321|CHA||||
20231002051008|1511|10165059|201011103|CAI||||
20231002051008|1511|10002699|203052009|CAI||||
20231002051008|1511|10055121|101060108|KG||||
20231002051008|1511|10196537|102070101|CAI||||
20231002051008|1511|10600867|102020902|G4||||
20231002051008|1511|10331422|203040799|CAI||||
20231002051008|1511|10331105|201031205|CAI||||
20231002051008|1511|10197590|102010406|G1||||
20231002051008|1511|10071725|101040501|KG||||
20231002051008|1511|10192953|102010305|HOP||||
20231002051008|1511|10182798|101020101|CAI||||
20231002051008|1511|10184203|101010401|CAI||||
20231002051008|1511|10194871|102030304|HOP||||
20231002051008|1511|10011025|102061309|G1||||
20231002051008|1511|10603559|102060508|HOP||||
20231002051008|1511|10327450|102061308|G1||||
20231002051008|1511|10283973|101050601|G1||||
20231002051008|1511|10167070|201051103|ZBO||||
20231002051008|1511|10026017|203030326|CAI||||
20231002051008|1511|10628053|202030402|CHA||||
20231002051008|1511|10009583|102060502|G1||||
20231002051008|1511|10281528|101020201|KG||||
20231002051008|1511|10196179|203030402|ZBO||||
20231002051008|1511|10262289|201010401|CAI||||
20231002051008|1511|10330107|201010201|CAI||||
20231002051008|1511|10284102|203010102|VI||||
20231002051008|1511|10007587|102061207|HOP||||
20231002051008|1511|10184209|101010401|CAI||||
20231002051008|1511|10165966|203050102|CAI||||
20231002051008|1511|10162634|201010503|ZBO||||
20231002051008|1511|10263281|201010403|CAI||||
20231002051008|1511|10190392|102010505|G1||||
20231002051008|1511|10020565|202010205|G1||||
20231002051008|1511|10323472|203020506|CAI||||
20231002051008|1511|10638196|101040501|KH||||
20231002051008|1511|10163916|203010206|CAI||||
20231002051008|1511|10013463|102010102|HOP||||
20231002051008|1511|10624135|102060503|CHA||||
20231002051008|1511|10405240|203030299|CAI||||
20231002051008|1511|10313637|101020801|L||||
20231002051008|1511|10190367|102010601|HOP||||
20231002051008|1511|10266177|201051202|CAI||||
20231002051008|1511|10018477|202030403|CHA||||
20231002051008|1511|10270798|203030333|CAI||||
20231002051008|1511|10183841|102050404|G1||||
20231002051008|1511|10009573|102060301|G1||||
20231002051008|1511|10230161|202030316|TUY||||
20231002051008|1511|10250842|203030333|CAI||||
20231002051008|1511|10195971|102010111|G1||||
20231002051008|1511|10163947|203010206|CAI||||
20231002051008|1511|10164529|203040799|QUY||||
20231002051008|1511|10403476|101060209|HOP||||
20231002051008|1511|10005925|102050303|CAI||||
20231002051008|1511|10162414|202030502|CHA||||
20231002051008|1511|10281969|101050306|KG||||
20231002051008|1511|10305449|102010602|HOP||||
20231002051008|1511|10237346|101050203|KG||||
20231002051008|1511|10281285|101010301|G1||||
20231002051008|1511|10182046|101020102|CAI||||
20231002051008|1511|10196683|203040704|QUY||||
20231002051008|1511|10640258|102010102|G1||||
20231002051008|1511|10607079|102010102|HOP||||
20231002051008|1511|10282079|101010302|CAI||||
20231002051008|1511|10406482|202030401|ZBO||||
20231002051008|1511|10197555|102010305|G1||||
20231002051008|1511|10165664|201051603|CAI||||
20231002051008|1511|10242612|101030401|LO||||
20231002051008|1511|10195485|102010602|G1||||
20231002051008|1511|50005985|501020801|CAI||||
20231002051008|1511|10283971|101060208|KG||||
20231002051008|1511|10027652|203020510|VI||||
20231002051008|1511|10182305|101020102|G1||||
20231002051008|1511|10191068|102010102|G1||||
20231002051008|1511|10197287|102010102|G1||||
20231002051008|1511|10283512|101020801|KG||||
20231002051008|1511|10012147|102030509|CHA||||
20231002051008|1511|10181047|102060901|HOP||||
20231002051008|1511|10241688|101030303|KG||||
20231002051008|1511|10626387|201070303|ZD||||
20231002051008|1511|10010075|102060207|CHA||||
20231002051008|1511|10181002|102060599|LO||||
20231002051008|1511|10166189|201030502|CAI||||
20231002051008|1511|10162361|202030616|CHA||||
20231002051008|1511|50004083|501020201|CAI||||
20231002051008|1511|50000111|501010101|CAI||||
20231002051008|1511|10265714|201010306|CAI||||
20231002051008|1511|10162310|202030320|CHA||||
20231002051008|1511|10170206|102040105|G1||||
20231002051008|1511|10166013|203030408|CAI||||
20231002051008|1511|10263360|201010403|CAI||||
20231002051008|1511|10166017|203052009|CAI||||
20231002051008|1511|10638268|202030402|TUY||||
20231002051008|1511|10625434|102030604|CHA||||
20231002051008|1511|10020770|202010205|G1||||
20231002051008|1511|10196767|203040704|QUY||||
20231002051008|1511|10086040|101020102|KG||||
20231002051008|1511|10401681|101020102|SU||||
20231002051008|1511|10166893|201050101|CAI||||
20231002051008|1511|10270761|203030320|CAI||||
20231002051008|1511|10626994|203040103|CAI||||
20231002051008|1511|10635207|102010109|HOP||||
20231002051008|1511|10195503|102010601|HOP||||
20231002051008|1511|10330508|102070102|CAI||||
20231002051008|1511|10161175|202020104|G1||||
20231002051008|1511|10283381|101030302|G1||||
20231002051008|1511|10184188|202030401|CAI||||
20231002051008|1511|10260731|201010201|CAI||||
20231002051008|1511|10140994|102060605|G1||||
20231002051008|1511|10160959|202020104|G1||||
20231002051008|1511|10163795|201010202|CAI||||
20231002051008|1511|10196725|203040704|QUY||||
20231002051008|1511|10619021|202030502|CHA||||
20231002051008|1511|10164006|201051203|CAI||||
20231002051008|1511|10161839|202020109|G1||||
20231002051008|1511|10283206|101040201|KG||||
20231002051008|1511|10165727|203010404|ZBO||||
20231002051008|1511|10141957|102060903|G1||||
20231002051008|1511|10195002|102010601|CAI||||
20231002051008|1511|10195891|102010108|G1||||
20231002051008|1511|10197076|102030409|CHA||||
20231002051008|1511|10315784|202020209|CHA||||
20231002051008|1511|10197454|102010305|G1||||
20231002051008|1511|50006517|501020202|CAI||||
20231002051008|1511|10196175|203030109|CAI||||
20231002051008|1511|10234347|102060104|G1||||
20231002051008|1511|10331260|201052003|CAI||||
20231002051008|1511|10242957|101030302|G1||||
20231002051008|1511|10165910|203020110|CAI||||
20231002051008|1511|10012098|102030509|CHA||||
20231002051008|1511|10141772|102060403|G1||||
20231002051008|1511|10332019|201051101|ZBO||||
20231002051008|1511|10191810|201070303|ZD||||
20231002051008|1511|10165793|201050901|ZBO||||
20231002051008|1511|10023198|201070907|CAI||||
20231002051008|1511|10311524|202030321|CHA||||
20231002051008|1511|10182895|101020201|KH||||
20231002051008|1511|10243113|101030101|CAI||||
20231002051008|1511|10069538|101030401|KG||||
20231002051008|1511|10165294|201050902|ZBO||||
20231002051008|1511|10009894|102060406|G1||||
20231002051008|1511|10166976|201030703|ZBO||||
20231002051008|1511|10007080|102040305|G1||||
20231002051008|1511|10283904|101050601|G1||||
20231002051008|1511|10262303|201010402|CAI||||
20231002051008|1511|10183251|101040402|KG||||
20231002051008|1511|10140297|101060209|KG||||
20231002051008|1511|10170308|102040308|G1||||
20231002051008|1511|10263272|203010106|CON||||
20231002051008|1511|10160717|201030104|CAI||||
20231002051008|1511|10281711|101030302|G1||||
20231002051008|1511|10141628|102061202|HOP||||
20231002051008|1511|10182340|101010201|G1||||
20231002051008|1511|10600875|102061001|HOP||||
20231002051008|1511|10196337|102010601|HOP||||
20231002051008|1511|10250764|203050501|CAI||||
20231002051008|1511|10196657|102010601|HOP||||
20231002051008|1511|10602723|101050203|KG||||
20231002051008|1511|10183189|101010401|CAI||||
20231002051008|1511|10241636|101030302|G1||||
20231002051008|1511|10166160|201052102|CAI||||
20231002051008|1511|10313120|102010205|HOP||||
20231002051008|1511|10250418|203030328|CAI||||
20231002051008|1511|10068907|203010305|ZBO||||
20231002051008|1511|10224131|102030402|HOP||||
20231002051008|1511|10315004|201071401|CAI||||
20231002051008|1511|10181183|102060518|LON||||
20231002051008|1511|10284123|203010404|TUI||||
20231002051008|1511|10141052|102060503|CHA||||
20231002051008|1511|10332648|203040799|QUY||||
20231002051008|1511|10194868|102030402|LON||||
20231002051008|1511|10602195|203030105|G1||||
20231002051008|1511|10170810|202030305|TUY||||
20231002051008|1511|10017525|202030317|CHA||||
20231002051008|1511|10613690|101050602|KG||||
20231002051008|1511|10196057|102010308|G1||||
20231002051008|1511|10026242|203030314|ZBO||||
20231002051008|1511|10331307|201051603|CAI||||
20231002051008|1511|10250796|203050203|CAI||||
20231002051008|1511|10193530|102010106|HOP||||
20231002051008|1511|10181761|101020201|KH||||
20231002051008|1511|10284253|101050101|G1||||
20231002051008|1511|10283687|101020501|G1||||
20231002051008|1511|10014110|102010112|G1||||
20231002051008|1511|10283627|101030402|G1||||
20231002051008|1511|10182215|101040501|KG||||
20231002051008|1511|10163950|203010206|CAI||||
20231002051008|1511|10164191|201070901|CAI||||
20231002051008|1511|10283550|101030302|G1||||
20231002051008|1511|10284243|203010204|CAI||||
20231002051008|1511|10139171|102040504|G1||||
20231002051008|1511|10197665|102010309|CAI||||
20231002051008|1511|10027269|203030105|G1||||
20231002051008|1511|10142021|102060903|G1||||
20231002051008|1511|10263039|201010403|CAI||||
20231002051008|1511|10331536|203040799|QUY||||
20231002051008|1511|10161393|201071403|CAI||||
20231002051008|1511|10240608|101060111|KG||||
20231002051008|1511|10005241|102020601|HOP||||
20231002051008|1511|10012149|102030508|CHA||||
20231002051008|1511|10160952|202020209|CHA||||
20231002051008|1511|10140903|102060502|G1||||
20231002051008|1511|10164197|201070906|CAI||||
20231002051008|1511|10183617|101010302|HOP||||
20231002051008|1511|10025616|203030103|VI||||
20231002051008|1511|10160738|202030326|CHA||||
20231002051008|1511|10264500|201071002|CAI||||
20231002051008|1511|10283540|101030303|CAI||||
20231002051008|1511|10162790|201050304|ZBO||||
20231002051008|1511|10007891|102060905|G1||||
20231002051008|1511|10242843|101050103|KG||||
20231002051008|1511|10141684|102060513|HOP||||
20231002051008|1511|10331186|201030502|CAI||||
20231002051008|1511|10183064|101010101|HOP||||
20231002051008|1511|10007502|102061203|HOP||||
20231002051008|1511|10605367|102020501|G1||||
20231002051008|1511|10617170|201010104|CAI||||
20231002051008|1511|10016840|202030317|CHA||||
20231002051008|1511|10165860|203020110|CAI||||
20231002051008|1511|10165420|201010401|CAI||||
20231002051008|1511|10025615|203030103|VI||||
20231002051008|1511|10264872|201030601|ZBO||||
20231002051008|1511|10161651|202030502|CHA||||
20231002051008|1511|10026100|203030405|CAI||||
20231002051008|1511|10403296|102060501|G1||||
20231002051008|1511|10282452|101050302|KG||||
20231002051008|1511|10331651|201010403|CAI||||
20231002051008|1511|10012868|102030806|HOP||||
20231002051008|1511|10617599|202030505|CHA||||
20231002051008|1511|10333582|203040799|QUY||||
20231002051008|1511|10242585|101050202|KG||||
20231002051008|1511|10331941|201010403|CAI||||
20231002051008|1511|10250356|203030338|CAI||||
20231002051008|1511|10242641|101030301|KG||||
20231002051008|1511|10170332|102050301|G1||||
20231002051008|1511|10180792|203010103|CAI||||
20231002051008|1511|50005762|501020201|KG||||
20231002051008|1511|10193916|102010602|HOP||||
20231002051008|1511|10140525|101030403|KG||||
20231002051008|1511|10141418|102060605|G1||||
20231002051008|1511|10314274|202030201|HOP||||
20231002051008|1511|10265954|101060103|KG||||
20231002051008|1511|10242694|101030401|KG||||
20231002051008|1511|10236239|101020304|HOP||||
20231002051008|1511|10266223|201030104|CAI||||
20231002051008|1511|10013128|102030305|G1||||
20231002051008|1511|10015903|102010505|G1||||
20231002051008|1511|10284080|203010206|TUI||||
20231002051008|1511|10263352|201010403|CAI||||
20231002051008|1511|10162754|201051001|ZBO||||
20231002051008|1511|10197371|102010305|G1||||
20231002051008|1511|10197455|102010102|HOP||||
20231002051008|1511|10055021|101060112|KG||||
20231002051008|1511|10639614|101060106|HOP||||
20231002051008|1511|10164709|201051203|CAI||||
20231002051008|1511|10055071|101060209|KG||||
20231002051008|1511|10015124|102010303|HOP||||
20231002051008|1511|10197556|102010305|G1||||
20231002051008|1511|10164537|203040799|QUY||||
20231002051008|1511|10330315|201010302|CAI||||
20231002051008|1511|10141634|102060603|G1||||
20231002051008|1511|10083365|101020102|KG||||
20231002051008|1511|10170643|202020109|G1||||
20231002051008|1511|10016365|202030706|CAI||||
20231002051008|1511|10264842|201010201|CAI||||
20231002051008|1511|10331449|203040799|QUY||||
20231002051008|1511|10182680|102050401|HOP||||
20231002051008|1511|10180277|203020601|HOP||||
20231002051008|1511|10164232|201070902|ZBO||||
20231002051008|1511|10638755|203040603|CAI||||
20231002051008|1511|10010902|102060802|G1||||
20231002051008|1511|10007359|102061207|HOP||||
20231002051008|1511|10600866|102060905|G1||||
20231002051008|1511|10028407|203020205|CAI||||
20231002051008|1511|10014111|102010112|G1||||
20231002051008|1511|10330011|203040508|RAM||||
20231002051008|1511|10251028|203030104|CAI||||
20231002051008|1511|10068318|203030221|ZBO||||
20231002051008|1511|10165074|201010401|CAI||||
20231002051008|1511|10171213|202030305|TUY||||
20231002051008|1511|10195144|102030303|HOP||||
20231002051008|1511|10405343|202010205|LOC||||
20231002051008|1511|10007356|102061207|HOP||||
20231002051008|1511|10333665|203010205|CAI||||
20231002051008|1511|10016224|102010505|G1||||
20231002051008|1511|10214441|101060136|KG||||
20231002051008|1511|10071957|102060407|G1||||
20231002051008|1511|10015010|102010303|HOP||||
20231002051008|1511|10195270|102010405|HOP||||
20231002051008|1511|10165394|201051202|CAI||||
20231002051008|1511|10180508|102060599|LO||||
20231002051008|1511|10163927|203010206|CAI||||
